Source,Age,NCIY,Date,freq
SIM,15to49,1,1973,4857
SIM,15to49,1,1972,4855
SIM,15to49,1,1939,4901
STAT,15to49,1,1948,4896.276468337502
SIM,15to49,1,1938,4890
STAT,15to49,1,1949,4895.318846515637
STAT,15to49,1,1946,4898.190351319261
STAT,15to49,1,1947,4897.233836257104
SIM,15to49,1,1942,4880
STAT,15to49,1,1940,4903.892771898241
STAT,15to49,0,2014,76256.76221899585
SIM,15to49,1,1941,4902
STAT,15to49,1,1941,4902.948610371048
STAT,15to49,0,2015,76241.98478098545
SIM,15to49,1,1944,4902
STAT,15to49,0,2012,76286.31778059299
SIM,15to49,1,1943,4884
STAT,15to49,0,2013,76271.53987670601
SIM,15to49,1,1946,4883
STAT,15to49,1,1944,4900.098655503791
STAT,15to49,0,2010,76315.87546695022
SIM,15to49,1,1945,4895
STAT,15to49,1,1945,4899.1459732962185
STAT,15to49,0,2011,76301.09615041148
SIM,15to49,1,1948,4891
STAT,15to49,1,1942,4902.000998069542
SIM,15to49,1,1947,4882
STAT,15to49,1,1943,4901.050802299666
SIM,15to49,1,1940,4889
STAT,15to49,0,2016,76227.20771580578
STAT,15to49,1,1959,4885.804916403972
SIM,15to49,1,1949,4887
STAT,15to49,1,1957,4887.694642801106
STAT,15to49,1,1958,4886.749156755506
SIM,15to49,1,1953,4874
STAT,15to49,1,1951,4893.404375191537
SIM,15to49,1,1952,4896
STAT,15to49,1,1952,4892.449094842645
SIM,15to49,1,1955,4887
SIM,15to49,1,1954,4875
STAT,15to49,1,1950,4894.361576537973
SIM,15to49,1,1957,4880
STAT,15to49,1,1955,4889.591156512911
SIM,15to49,1,1956,4865
STAT,15to49,1,1956,4888.641695973424
SIM,15to49,1,1959,4879
STAT,15to49,1,1953,4891.495082214241
SIM,15to49,1,1958,4883
STAT,15to49,1,1954,4890.542466455208
SIM,15to49,1,1951,4878
SIM,15to49,1,1950,4880
SIM,0to14,0,1890,36730
SIM,0to14,0,1891,36727
SIM,0to14,0,1892,36715
SIM,0to14,0,1893,36707
STAT,15to49,1,1968,4877.327874169073
STAT,15to49,1,1969,4876.384232946931
STAT,15to49,1,1962,4882.977942876652
STAT,15to49,1,1963,4882.03698487668
STAT,15to49,1,1960,4884.861499781955
STAT,15to49,1,1961,4883.919260853845
STAT,15to49,1,1966,4879.212976064751
STAT,15to49,1,1967,4878.2707496557
STAT,15to49,1,1964,4881.095998357399
STAT,15to49,1,1965,4880.154637650431
SIM,0to14,0,1894,36695
SIM,0to14,0,1895,36684
SIM,0to14,0,1896,36681
SIM,0to14,0,1897,36678
SIM,0to14,0,1898,36661
SIM,0to14,0,1899,36659
SIM,0to14,0,1880,36808
SIM,0to14,0,1881,36797
SIM,0to14,0,1882,36791
STAT,15to49,1,1979,4866.9207802088395
STAT,15to49,0,2003,76419.4095526627
STAT,15to49,1,1973,4872.601969127187
STAT,15to49,0,2004,76404.60526555114
STAT,15to49,1,1974,4871.655138607815
STAT,15to49,0,2001,76449.03740397924
STAT,15to49,1,1971,4874.494460310447
STAT,15to49,0,2002,76434.22012749965
STAT,15to49,1,1972,4873.548456136075
STAT,15to49,1,1977,4868.813799527943
STAT,15to49,1,1978,4867.86704461634
STAT,15to49,0,2000,76463.86202365892
STAT,15to49,1,1975,4870.708084150181
STAT,15to49,1,1976,4869.760890096483
SIM,0to14,0,1883,36794
SIM,0to14,0,1884,36783
SIM,0to14,0,1885,36778
STAT,15to49,0,2009,76330.65633001876
SIM,0to14,0,1886,36766
SIM,0to14,0,1887,36750
STAT,15to49,0,2007,76360.22464885157
SIM,0to14,0,1888,36747
STAT,15to49,0,2008,76345.43918307101
STAT,15to49,1,1970,4875.439743097606
SIM,0to14,0,1889,36739
STAT,15to49,0,2005,76389.80674752187
STAT,15to49,0,2006,76375.01347510504
SIM,50+,0,1990,62999
STAT,50+,0,1899,62790.0285738884
SIM,50+,0,1991,62982
SIM,50+,0,1992,62969
SIM,50+,0,1993,62941
SIM,50+,0,1994,62928
SIM,15to49,1,1986,4845
STAT,15to49,1,1984,4862.19948578411
SIM,15to49,1,1985,4860
STAT,15to49,1,1985,4861.257493634826
SIM,15to49,1,1988,4847
STAT,15to49,1,1982,4864.085752827829
SIM,15to49,1,1987,4839
STAT,15to49,1,1983,4863.14222789672
STAT,15to49,1,1988,4858.435293927395
SIM,15to49,1,1989,4828
STAT,15to49,1,1989,4857.495489472863
STAT,15to49,1,1986,4860.316179440419
STAT,15to49,1,1987,4859.375491548783
SIM,50+,0,1995,62928
SIM,50+,0,1996,62914
SIM,50+,0,1997,62892
SIM,15to49,1,1980,4870
SIM,50+,0,1998,62874
SIM,50+,0,1999,62855
SIM,15to49,1,1982,4846
STAT,15to49,1,1980,4865.975106893447
SIM,15to49,1,1981,4852
STAT,15to49,1,1981,4865.030053411637
SIM,15to49,1,1984,4847
SIM,15to49,1,1983,4845
SIM,15to49,1,1997,4834
STAT,15to49,1,1995,4851.859436719695
SIM,15to49,1,1996,4838
STAT,15to49,1,1996,4850.919827230683
SIM,15to49,1,1999,4841
STAT,15to49,1,1993,4853.738223796229
SIM,15to49,1,1998,4833
STAT,15to49,1,1994,4852.798896735288
STAT,15to49,1,1999,4848.099945050797
STAT,15to49,1,1997,4849.980042225028
STAT,15to49,1,1998,4849.0400732936305
SIM,15to49,1,1991,4843
SIM,15to49,1,1990,4858
SIM,15to49,1,1993,4839
STAT,15to49,1,1991,4855.616671014778
SIM,15to49,1,1992,4840
STAT,15to49,1,1992,4854.67745969485
SIM,15to49,1,1995,4826
SIM,15to49,1,1994,4839
STAT,15to49,1,1990,4856.555979243211
STAT,50+,0,1879,66248.29310435947
STAT,50+,0,1878,66373.40924597485
STAT,50+,0,1877,66481.35274151785
SIM,0to14,0,1858,36983
SIM,0to14,0,1859,36980
STAT,50+,0,1883,65676.08939024403
STAT,50+,0,1882,65835.38157127905
STAT,50+,0,1881,65973.85077438092
STAT,50+,0,1880,66118.33106738167
SIM,0to14,0,1854,36876
STAT,50+,0,1887,64996.449647559246
SIM,0to14,0,1855,37009
STAT,50+,0,1886,65177.7197597952
SIM,0to14,0,1856,36999
STAT,50+,0,1885,65344.5219757171
SIM,0to14,0,1857,36986
STAT,50+,0,1884,65515.65303861233
STAT,50+,0,1889,64635.91008220488
STAT,50+,0,1888,64821.89962356283
SIM,15to49,0,2005,78046
SIM,15to49,0,2004,78072
SIM,15to49,0,2007,78015
SIM,15to49,0,2006,78038
SIM,15to49,0,2001,78117
STAT,50+,0,1890,64445.438559470625
SIM,15to49,0,2000,78143
SIM,15to49,0,2003,78081
SIM,15to49,0,2002,78106
STAT,50+,0,1894,63696.04847772474
STAT,50+,0,1893,63871.17357663399
STAT,50+,0,1892,64066.69591096482
STAT,50+,0,1891,64255.88375345665
SIM,15to49,0,2009,77989
STAT,50+,0,1898,62970.06719801338
SIM,15to49,0,2008,77995
STAT,50+,0,1897,63142.995737270576
STAT,50+,0,1896,63321.93957487169
STAT,50+,0,1895,63502.82591503399
STAT,50+,0,1858,67177.15882780112
STAT,50+,0,1857,67188.19336336471
SIM,50+,0,2000,62856
STAT,50+,0,1856,67208.69793607427
SIM,50+,0,2001,62840
STAT,50+,0,1855,67226.99428204338
SIM,50+,0,2002,62821
SIM,50+,0,2003,62816
SIM,50+,0,2004,62794
SIM,0to14,0,1870,36882
SIM,50+,0,2005,62788
SIM,0to14,0,1871,36886
STAT,50+,0,1859,67157.69574491285
SIM,15to49,0,2010,77957
STAT,0to14,0,1907,36648.052318468646
SIM,15to49,0,2015,204
STAT,0to14,0,1908,36640.82580144645
STAT,0to14,0,1905,36662.71544800596
STAT,0to14,0,1906,36655.34140432572
SIM,15to49,0,2012,77939
SIM,15to49,0,2011,77939
SIM,15to49,0,2014,77908
STAT,0to14,0,1909,36633.64589009511
SIM,15to49,0,2013,77910
SIM,50+,0,2006,62776
SIM,0to14,0,1872,36878
STAT,50+,0,1861,67123.2386560732
SIM,50+,0,2007,62760
SIM,0to14,0,1873,36866
STAT,50+,0,1860,67140.00398239488
STAT,0to14,0,1900,36699.58290182209
