Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-174310:495,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595472,15625,TRUE,58439,1y,10y,124715,249919,249919,1/1/1855,01/01/2015,45.08039476,200.9531838,1.71E-06,src/main/resources/valipop/results/batch54-fs/20180706-174310:495,0,0,0.35,0.15,TRUE,147,6119.405896,NONE,28,330.9743631
20180706-174352:898,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,624629,15625,TRUE,58439,1y,10y,130708,262397,262397,1/1/1855,01/01/2015,43.5287996,211.2259101,2.36E-06,src/main/resources/valipop/results/batch54-fs/20180706-174352:898,0,0,0.4,0.05,TRUE,147,5727.988488,NONE,53,330.6936367
20180706-174207:377,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,652940,15625,TRUE,58439,1y,10y,136607,274347,274347,1/1/1855,01/01/2015,46.40023821,358.751743,2.85E-06,src/main/resources/valipop/results/batch54-fs/20180706-174207:377,0,0,0.25,0,TRUE,147,6000.286336,NONE,5,354.6571768
20180706-174546:517,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,624050,15625,TRUE,58439,1y,10y,130720,262111,262111,1/1/1855,01/01/2015,49.68754586,363.4963449,1.67E-06,src/main/resources/valipop/results/batch54-fs/20180706-174546:517,0,0,0.05,0,TRUE,147,5611.777592,NONE,10,377.8502986
20180706-175224:000,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592909,15625,TRUE,58439,1y,10y,124098,249206,249206,1/1/1855,01/01/2015,39.02734065,209.2750002,2.92E-06,src/main/resources/valipop/results/batch54-fs/20180706-175224:000,0,0,0.35,0.1,TRUE,147,5855.432488,NONE,66,348.8947629
20180706-175248:850,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593195,15625,TRUE,58439,1y,10y,124146,248968,248968,1/1/1855,01/01/2015,46.51125811,214.9632177,2.42E-06,src/main/resources/valipop/results/batch54-fs/20180706-175248:850,0,0,0.35,0.15,TRUE,147,5965.218248,NONE,27,348.0392389
20180706-175339:926,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595145,15625,TRUE,58439,1y,10y,124567,249884,249884,1/1/1855,01/01/2015,38.95407015,213.6806876,2.34E-06,src/main/resources/valipop/results/batch54-fs/20180706-175339:926,0,0,0.4,0.05,TRUE,147,6010.674856,NONE,26,333.5374675
20180706-175236:243,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,609192,15625,TRUE,58439,1y,10y,127475,255556,255556,1/1/1855,01/01/2015,44.39670246,226.084989,2.50E-06,src/main/resources/valipop/results/batch54-fs/20180706-175236:243,0,0,0.35,0.25,TRUE,147,6013.842864,NONE,8,381.2937241
20180706-175448:600,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,660674,15625,TRUE,58439,1y,10y,138201,277610,277610,1/1/1855,01/01/2015,47.57300131,363.7756026,2.42E-06,src/main/resources/valipop/results/batch54-fs/20180706-175448:600,0,0,0.25,0,TRUE,147,6094.697904,NONE,13,363.8442259
20180706-175858:836,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596900,15625,TRUE,58439,1y,10y,125060,250617,250617,1/1/1855,01/01/2015,44.98858427,358.9685261,1.78E-06,src/main/resources/valipop/results/batch54-fs/20180706-175858:836,0,0,0.05,0,TRUE,147,6092.940344,NONE,16,387.2961369
