Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time,Eligibility Checks,Failed Eligibility Checks
20180706-211651:732,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191449,31250,TRUE,58439,1y,10y,249310,500392,500392,1/1/1855,01/01/2015,75.43429276,277.5613956,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180706-211651:732,0,0,0.6,0.1,TRUE,147,9121.9868,NONE,17,351.5143086,,
20180706-211749:885,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185175,31250,TRUE,58439,1y,10y,248076,497084,497084,1/1/1855,01/01/2015,72.89637219,251.7744356,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-211749:885,0,0,0.7,0.2,TRUE,147,9030.589456,NONE,42,337.4214232,,
20180706-211757:254,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187821,31250,TRUE,58439,1y,10y,248617,498876,498876,1/1/1855,01/01/2015,71.53749309,248.3059515,2.42E-06,src/main/resources/valipop/results/batch53-fs/20180706-211757:254,0,0,0.7,0.6,TRUE,147,10849.64977,NONE,22,347.5416311,,
20180706-211805:238,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186873,31250,TRUE,58439,1y,10y,248453,498587,498587,1/1/1855,01/01/2015,76.61380147,271.9126475,2.23E-06,src/main/resources/valipop/results/batch53-fs/20180706-211805:238,0,0,0.6,0.1,TRUE,147,8907.56752,NONE,22,349.5837906,,
20180706-211850:844,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185230,31250,TRUE,58439,1y,10y,248011,497374,497374,1/1/1855,01/01/2015,71.67719213,254.5291478,2.37E-06,src/main/resources/valipop/results/batch53-fs/20180706-211850:844,0,0,0.7,0.2,TRUE,147,8842.903616,NONE,22,328.4450708,,
20180706-212036:357,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1195951,31250,TRUE,58439,1y,10y,250364,501933,501933,1/1/1855,01/01/2015,65.98098719,241.801691,2.01E-06,src/main/resources/valipop/results/batch53-fs/20180706-212036:357,0,0,0.7,0.6,TRUE,147,8978.682768,NONE,48,332.394462,,
20180706-211735:866,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1200344,31250,TRUE,58439,1y,10y,250960,504204,504204,1/1/1855,01/01/2015,75.31951151,434.2305641,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-211735:866,0,0,0.8,0,TRUE,147,11375.70014,NONE,0,351.3708135,,
20180706-212111:085,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188630,31250,TRUE,58439,1y,10y,248495,498779,498779,1/1/1855,01/01/2015,73.60554282,247.6050906,2.21E-06,src/main/resources/valipop/results/batch53-fs/20180706-212111:085,0,0,0.7,0.6,TRUE,147,10092.96618,NONE,21,343.5043974,,
20180706-210319:623,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186612,31250,TRUE,58439,1y,10y,248466,498190,498190,1/1/1855,01/01/2015,180.8564609,606.5274694,2.73E-06,src/main/resources/valipop/results/batch53-fs/20180706-210319:623,0,0,0.2,0.1,TRUE,147,8911.208696,NONE,26,958.5349988,,
20180706-212122:049,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190582,31250,TRUE,58439,1y,10y,249046,499988,499988,1/1/1855,01/01/2015,72.82709315,252.8507427,2.62E-06,src/main/resources/valipop/results/batch53-fs/20180706-212122:049,0,0,0.7,0.6,TRUE,147,10117.28977,NONE,41,340.8323012,,
20180706-211824:138,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185689,31250,TRUE,58439,1y,10y,248152,498190,498190,1/1/1855,01/01/2015,68.76996046,440.4128912,1.98E-06,src/main/resources/valipop/results/batch53-fs/20180706-211824:138,0,0,0.8,0,TRUE,147,9062.081728,NONE,8,343.8685529,,
20180706-212134:346,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194766,31250,TRUE,58439,1y,10y,250120,501480,501480,1/1/1855,01/01/2015,69.65753915,269.0234943,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180706-212134:346,0,0,0.7,0.1,TRUE,147,9912.06568,NONE,17,337.0133914,,
20180706-212259:561,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1323123,31250,TRUE,58439,1y,10y,276828,555865,555865,1/1/1855,01/01/2015,85.96269994,276.4854465,1.90E-06,src/main/resources/valipop/results/batch53-fs/20180706-212259:561,0,0,0.7,0.2,TRUE,147,9228.480664,NONE,16,345.602903,,
20180706-212233:187,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1328442,31250,TRUE,58439,1y,10y,277871,557743,557743,1/1/1855,01/01/2015,70.68769491,440.1686344,1.77E-06,src/main/resources/valipop/results/batch53-fs/20180706-212233:187,0,0,0.9,0,TRUE,147,10996.88637,NONE,0,347.4829477,,
20180706-212658:110,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189634,31250,TRUE,58439,1y,10y,248892,499655,499655,1/1/1855,01/01/2015,74.6330112,248.58021,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-212658:110,0,0,0.7,0.2,TRUE,147,12534.69123,NONE,19,331.0302047,,
20180706-212907:171,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186757,31250,TRUE,58439,1y,10y,248669,498255,498255,1/1/1855,01/01/2015,74.06080719,243.4918975,2.04E-06,src/main/resources/valipop/results/batch53-fs/20180706-212907:171,0,0,0.7,0.6,TRUE,147,11287.54866,NONE,22,345.1426098,,
20180706-212854:292,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1271044,31250,TRUE,58439,1y,10y,265836,534297,534297,1/1/1855,01/01/2015,78.39343067,262.721749,2.43E-06,src/main/resources/valipop/results/batch53-fs/20180706-212854:292,0,0,0.7,0.2,TRUE,147,10856.12181,NONE,18,339.797884,,
20180706-212838:669,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1290834,31250,TRUE,58439,1y,10y,270080,541980,541980,1/1/1855,01/01/2015,80.2249914,294.3107943,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-212838:669,0,0,0.7,0.1,TRUE,147,9252.042488,NONE,71,353.7627012,,
20180706-212947:758,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186275,31250,TRUE,58439,1y,10y,248272,498000,498000,1/1/1855,01/01/2015,70.32385612,259.8607967,2.30E-06,src/main/resources/valipop/results/batch53-fs/20180706-212947:758,0,0,0.7,0.2,TRUE,147,9104.511888,NONE,18,334.6573324,,
20180706-212945:683,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189166,31250,TRUE,58439,1y,10y,248946,499284,499284,1/1/1855,01/01/2015,75.06613034,271.7688402,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-212945:683,0,0,0.7,0.1,TRUE,147,8986.1194,NONE,18,345.0916176,,
20180706-213119:035,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1319012,31250,TRUE,58439,1y,10y,276330,553898,553898,1/1/1855,01/01/2015,72.03191418,262.1702155,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180706-213119:035,0,0,0.7,0.7,TRUE,147,10320.84363,NONE,24,343.4404196,,
20180706-213230:964,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190747,31250,TRUE,58439,1y,10y,248925,499619,499619,1/1/1855,01/01/2015,75.547212,247.1564664,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-213230:964,0,0,0.7,0.6,TRUE,147,11074.08666,NONE,17,335.3826634,,
20180706-213218:361,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1325270,31250,TRUE,58439,1y,10y,277251,556213,556213,1/1/1855,01/01/2015,85.57281429,255.7824817,2.66E-06,src/main/resources/valipop/results/batch53-fs/20180706-213218:361,0,0,0.7,0.6,TRUE,147,9918.603352,NONE,21,352.8350281,,
20180706-213252:323,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189717,31250,TRUE,58439,1y,10y,248689,499817,499817,1/1/1855,01/01/2015,69.62719454,261.0824574,2.23E-06,src/main/resources/valipop/results/batch53-fs/20180706-213252:323,0,0,0.7,0.1,TRUE,147,11295.76285,NONE,17,333.95038,,
20180706-214359:658,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,0,31250,TRUE,58439,1y,10y,278201,0,0,1/1/1855,01/01/2015,0,0,0,src/main/resources/valipop/results/batch53-fs/20180706-214359:658,0,0,0.7,0.1,TRUE,147,-1.00E-06,NONE,NaN,0,,
20180706-213450:129,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184425,31250,TRUE,58439,1y,10y,247827,496977,496977,1/1/1855,01/01/2015,74.87263127,261.397557,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-213450:129,0,0,0.7,0.2,TRUE,147,9009.207632,NONE,16,335.6724517,,
20180706-213159:280,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191044,31250,TRUE,58439,1y,10y,249590,499911,499911,1/1/1855,01/01/2015,73.78681041,441.3592745,2.64E-06,src/main/resources/valipop/results/batch53-fs/20180706-213159:280,0,0,0.9,0,TRUE,147,11576.8776,NONE,47,338.4842649,,
20180706-213239:556,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1325311,31250,TRUE,58439,1y,10y,277160,557279,557279,1/1/1855,01/01/2015,74.96743727,444.7769439,1.89E-06,src/main/resources/valipop/results/batch53-fs/20180706-213239:556,0,0,0.9,0,TRUE,147,9055.225696,NONE,3,352.5851245,,
20180706-213754:633,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1319936,31250,TRUE,58439,1y,10y,276618,554253,554253,1/1/1855,01/01/2015,79.85443795,261.4667429,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-213754:633,0,0,0.7,0.2,TRUE,147,9193.035256,NONE,18,338.925759,,
20180706-213654:116,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1198065,31250,TRUE,58439,1y,10y,250926,502400,502400,1/1/1855,01/01/2015,64.53466054,425.8717945,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-213654:116,0,0,0.9,0,TRUE,147,11296.47599,NONE,10,339.1275483,,
20180706-214012:502,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191894,31250,TRUE,58439,1y,10y,249310,500203,500203,1/1/1855,01/01/2015,76.49608251,243.7135299,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180706-214012:502,0,0,0.7,0.7,TRUE,147,12539.80904,NONE,22,333.9672119,,
20180706-214017:672,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186208,31250,TRUE,58439,1y,10y,248085,497899,497899,1/1/1855,01/01/2015,74.42013565,260.6368888,2.24E-06,src/main/resources/valipop/results/batch53-fs/20180706-214017:672,0,0,0.7,0.2,TRUE,147,11043.07106,NONE,16,345.0785839,,
20180706-214055:030,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1232792,31250,TRUE,58439,1y,10y,258029,517480,517480,1/1/1855,01/01/2015,73.04926394,266.24374,2.48E-06,src/main/resources/valipop/results/batch53-fs/20180706-214055:030,0,0,0.7,0.2,TRUE,147,9902.860688,NONE,22,345.2859886,,
20180706-214120:142,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192146,31250,TRUE,58439,1y,10y,249362,500423,500423,1/1/1855,01/01/2015,75.30508356,270.6916802,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180706-214120:142,0,0,0.7,0.1,TRUE,147,9024.709048,NONE,19,332.8751283,,
20180706-214049:605,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1292881,31250,TRUE,58439,1y,10y,270662,542988,542988,1/1/1855,01/01/2015,80.51972139,307.3145876,2.47E-06,src/main/resources/valipop/results/batch53-fs/20180706-214049:605,0,0,0.7,0.1,TRUE,147,9957.838424,NONE,24,355.9771335,,
20180706-214239:379,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192002,31250,TRUE,58439,1y,10y,249450,500583,500583,1/1/1855,01/01/2015,67.57068796,237.0154472,2.33E-06,src/main/resources/valipop/results/batch53-fs/20180706-214239:379,0,0,0.7,0.7,TRUE,147,10271.02302,NONE,22,331.2454406,,
20180706-214331:689,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1323574,31250,TRUE,58439,1y,10y,277109,556068,556068,1/1/1855,01/01/2015,87.11651234,259.5286318,2.30E-06,src/main/resources/valipop/results/batch53-fs/20180706-214331:689,0,0,0.7,0.7,TRUE,147,12851.00642,NONE,12,352.0087069,,
20180706-214355:648,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322946,31250,TRUE,58439,1y,10y,276546,555546,555546,1/1/1855,01/01/2015,88.70798709,255.0342485,1.11E-05,src/main/resources/valipop/results/batch53-fs/20180706-214355:648,0,0,0.7,0.7,TRUE,147,12389.9541,NONE,71,345.1444838,,
20180706-211933:236,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321599,31250,TRUE,58439,1y,10y,276347,554593,554593,1/1/1855,01/01/2015,194.1476233,1127.602141,2.88E-06,src/main/resources/valipop/results/batch53-fs/20180706-211933:236,0,0,0.4,0,TRUE,147,8410.986456,NONE,4,915.4593287,,
20180706-214604:339,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194291,31250,TRUE,58439,1y,10y,249981,501920,501920,1/1/1855,01/01/2015,74.97849989,266.7667812,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-214604:339,0,0,0.7,0.2,TRUE,147,11408.43649,NONE,22,336.9547724,,
20180706-214917:461,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189502,31250,TRUE,58439,1y,10y,248827,499401,499401,1/1/1855,01/01/2015,71.41813659,253.5792014,2.27E-06,src/main/resources/valipop/results/batch53-fs/20180706-214917:461,0,0,0.8,0.2,TRUE,147,9015.209864,NONE,64,332.7187696,,
20180706-213229:964,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188495,31250,TRUE,58439,1y,10y,248732,498917,498917,1/1/1855,01/01/2015,175.9064581,598.4711521,2.59E-06,src/main/resources/valipop/results/batch53-fs/20180706-213229:964,0,0,0.3,0.1,TRUE,147,9026.62292,NONE,23,935.8469782,,
20180706-214615:364,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1317055,31250,TRUE,58439,1y,10y,275764,552983,552983,1/1/1855,01/01/2015,81.56208478,460.9477301,2.37E-06,src/main/resources/valipop/results/batch53-fs/20180706-214615:364,0,0,0.9,0,TRUE,147,12097.23827,NONE,78,345.6153245,,
20180706-214714:487,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1183896,31250,TRUE,58439,1y,10y,247723,496927,496927,1/1/1855,01/01/2015,67.33076795,433.2275174,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-214714:487,0,0,0.9,0,TRUE,147,9091.564104,NONE,4,336.9752195,,
20180706-215109:092,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327387,31250,TRUE,58439,1y,10y,277515,556813,556813,1/1/1855,01/01/2015,79.41896305,261.6125301,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-215109:092,0,0,0.7,0.7,TRUE,147,9267.374992,NONE,63,347.4103315,,
20180706-215140:111,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185956,31250,TRUE,58439,1y,10y,248039,497612,497612,1/1/1855,01/01/2015,74.432629,247.1353367,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-215140:111,0,0,0.8,0.2,TRUE,147,11205.55787,NONE,22,342.3989495,,
20180706-215222:139,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187517,31250,TRUE,58439,1y,10y,248694,499024,499024,1/1/1855,01/01/2015,69.7963271,258.4805163,2.18E-06,src/main/resources/valipop/results/batch53-fs/20180706-215222:139,0,0,0.8,0.2,TRUE,147,11662.56127,NONE,16,339.008547,,
20180706-215318:945,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193201,31250,TRUE,58439,1y,10y,249735,500692,500692,1/1/1855,01/01/2015,69.11475275,232.7037969,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-215318:945,0,0,0.7,0.7,TRUE,147,12469.12961,NONE,18,334.6242007,,
20180706-215045:976,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184233,31250,TRUE,58439,1y,10y,247903,497506,497506,1/1/1855,01/01/2015,63.88455892,410.522741,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-215045:976,0,0,0.9,0,TRUE,147,11604.04031,NONE,6,328.6550247,,
20180706-215241:506,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1225041,31250,TRUE,58439,1y,10y,256287,513691,513691,1/1/1855,01/01/2015,77.31252904,288.3475779,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-215241:506,0,0,0.7,0.1,TRUE,147,10411.56282,NONE,32,340.3765299,,
20180706-215316:211,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191004,31250,TRUE,58439,1y,10y,249242,499841,499841,1/1/1855,01/01/2015,74.28138478,271.9888034,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180706-215316:211,0,0,0.7,0.1,TRUE,147,11425.98737,NONE,26,346.9148865,,
20180706-215527:470,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193736,31250,TRUE,58439,1y,10y,249812,500862,500862,1/1/1855,01/01/2015,74.62302967,240.6730981,2.04E-06,src/main/resources/valipop/results/batch53-fs/20180706-215527:470,0,0,0.7,0.7,TRUE,147,9308.385512,NONE,14,337.1778321,,
20180706-215512:940,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1315120,31250,TRUE,58439,1y,10y,275310,552624,552624,1/1/1855,01/01/2015,80.41853921,263.0877539,2.47E-06,src/main/resources/valipop/results/batch53-fs/20180706-215512:940,0,0,0.7,0.7,TRUE,147,9295.817792,NONE,67,350.9066797,,
20180706-215725:447,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194553,31250,TRUE,58439,1y,10y,250059,501528,501528,1/1/1855,01/01/2015,74.05855113,255.9291847,2.25E-06,src/main/resources/valipop/results/batch53-fs/20180706-215725:447,0,0,0.8,0.2,TRUE,147,11810.22642,NONE,16,333.8356653,,
20180706-220017:470,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188726,31250,TRUE,58439,1y,10y,248713,499061,499061,1/1/1855,01/01/2015,71.7078628,245.0244401,2.46E-06,src/main/resources/valipop/results/batch53-fs/20180706-220017:470,0,0,0.8,0.2,TRUE,147,11618.82791,NONE,19,332.691398,,
20180706-220240:165,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189410,31250,TRUE,58439,1y,10y,248878,499318,499318,1/1/1855,01/01/2015,72.06802793,247.8470351,2.34E-06,src/main/resources/valipop/results/batch53-fs/20180706-220240:165,0,0,0.7,0.7,TRUE,147,9200.674864,NONE,21,333.3007754,,
20180706-220246:553,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193400,31250,TRUE,58439,1y,10y,249641,501090,501090,1/1/1855,01/01/2015,74.71179147,251.055752,2.15E-06,src/main/resources/valipop/results/batch53-fs/20180706-220246:553,0,0,0.8,0.2,TRUE,147,12905.12324,NONE,19,334.8428992,,
20180706-220331:808,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187114,31250,TRUE,58439,1y,10y,248398,499022,499022,1/1/1855,01/01/2015,72.37251631,250.2502856,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-220331:808,0,0,0.8,0.2,TRUE,147,11736.89758,NONE,16,341.2059644,,
20180706-220106:337,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193863,31250,TRUE,58439,1y,10y,249820,501735,501735,1/1/1855,01/01/2015,75.19614974,420.0230274,2.33E-06,src/main/resources/valipop/results/batch53-fs/20180706-220106:337,0,0,0.9,0,TRUE,147,12483.99298,NONE,1,340.7209309,,
20180706-220114:395,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189000,31250,TRUE,58439,1y,10y,248512,499296,499296,1/1/1855,01/01/2015,67.69343748,440.2198116,1.93E-06,src/main/resources/valipop/results/batch53-fs/20180706-220114:395,0,0,0.9,0,TRUE,147,9019.075456,NONE,6,340.4542312,,
20180706-220430:034,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186539,31250,TRUE,58439,1y,10y,248284,497687,497687,1/1/1855,01/01/2015,74.25490072,266.1495648,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-220430:034,0,0,0.8,0.1,TRUE,147,10787.00178,NONE,14,341.7179996,,
20180706-220451:828,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321184,31250,TRUE,58439,1y,10y,276655,555384,555384,1/1/1855,01/01/2015,80.9810265,286.0196636,2.06E-06,src/main/resources/valipop/results/batch53-fs/20180706-220451:828,0,0,0.8,0.1,TRUE,147,11661.87598,NONE,51,352.0781134,,
20180706-220622:484,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184405,31250,TRUE,58439,1y,10y,247908,496677,496677,1/1/1855,01/01/2015,73.69409057,241.4110329,2.05E-06,src/main/resources/valipop/results/batch53-fs/20180706-220622:484,0,0,0.7,0.7,TRUE,147,8935.395904,NONE,21,333.4082445,,
20180706-220649:882,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1075145,31250,TRUE,58439,1y,10y,225140,451184,451184,1/1/1855,01/01/2015,66.49289057,239.1689067,2.46E-06,src/main/resources/valipop/results/batch53-fs/20180706-220649:882,0,0,0.7,0.7,TRUE,147,9073.146072,NONE,18,329.8266637,,
20180706-220831:704,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193470,31250,TRUE,58439,1y,10y,249844,501017,501017,1/1/1855,01/01/2015,74.65331156,251.9406674,2.22E-06,src/main/resources/valipop/results/batch53-fs/20180706-220831:704,0,0,0.8,0.2,TRUE,147,12890.15686,NONE,14,335.1832143,,
20180706-221109:229,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1324685,31250,TRUE,58439,1y,10y,277331,556878,556878,1/1/1855,01/01/2015,79.07417354,262.9137811,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180706-221109:229,0,0,0.8,0.2,TRUE,147,11996.26764,NONE,32,345.4701619,,
20180706-221349:614,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186502,31250,TRUE,58439,1y,10y,248295,497871,497871,1/1/1855,01/01/2015,72.26552509,248.2397033,2.25E-06,src/main/resources/valipop/results/batch53-fs/20180706-221349:614,0,0,0.8,0.2,TRUE,147,8921.738704,NONE,39,327.5121657,,
20180706-221438:417,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321872,31250,TRUE,58439,1y,10y,276666,554670,554670,1/1/1855,01/01/2015,78.25821385,269.0876075,2.16E-06,src/main/resources/valipop/results/batch53-fs/20180706-221438:417,0,0,0.8,0.2,TRUE,147,12875.67054,NONE,36,339.9290422,,
20180706-221554:582,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189164,31250,TRUE,58439,1y,10y,248842,499313,499313,1/1/1855,01/01/2015,74.22834554,276.1120221,2.33E-06,src/main/resources/valipop/results/batch53-fs/20180706-221554:582,0,0,0.8,0.1,TRUE,147,12832.6412,NONE,40,345.3771073,,
20180706-221653:591,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186245,31250,TRUE,58439,1y,10y,248145,497930,497930,1/1/1855,01/01/2015,73.33225118,270.955065,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-221653:591,0,0,0.8,0.1,TRUE,147,9208.208504,NONE,17,342.6959231,,
20180706-220104:570,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322348,31250,TRUE,58439,1y,10y,276919,555332,555332,1/1/1855,01/01/2015,198.8076015,635.4477358,2.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-220104:570,0,0,0.3,0.1,TRUE,147,8979.983856,NONE,17,954.5906954,,
