Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-154424:929,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594075,15625,TRUE,58439,1y,10y,124261,249264,249264,1/1/1855,01/01/2015,88.00706256,499.3103508,2.80E-06,src/main/resources/valipop/results/batch54-fs/20180706-154424:929,0,0,0.45,0.05,TRUE,147,6400.156552,NONE,89,759.4791899
20180706-154551:145,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595022,15625,TRUE,58439,1y,10y,124469,249800,249800,1/1/1855,01/01/2015,95.20916019,515.2831347,2.60E-06,src/main/resources/valipop/results/batch54-fs/20180706-154551:145,0,0,0.45,0.05,TRUE,147,5916.396176,NONE,47,750.8980262
20180706-155855:779,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,530697,15625,TRUE,58439,1y,10y,111131,222887,222887,1/1/1855,01/01/2015,43.80865524,237.8840453,6.12E-06,src/main/resources/valipop/results/batch54-fs/20180706-155855:779,0,0,0.25,0.1,TRUE,147,4160.005616,NONE,27,336.3886714
20180706-155841:744,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,558995,15625,TRUE,58439,1y,10y,116988,234480,234480,1/1/1855,01/01/2015,42.72662247,268.5469274,4.87E-06,src/main/resources/valipop/results/batch54-fs/20180706-155841:744,0,0,0.25,0.05,TRUE,147,4286.5782,NONE,69,344.0029226
20180706-155947:019,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,546475,15625,TRUE,58439,1y,10y,114374,229360,229360,1/1/1855,01/01/2015,44.07921217,243.0767537,7.45E-06,src/main/resources/valipop/results/batch54-fs/20180706-155947:019,0,0,0.3,0.15,TRUE,147,4488.447608,NONE,2,341.4505581
20180706-160012:248,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,585414,15625,TRUE,58439,1y,10y,122477,245854,245854,1/1/1855,01/01/2015,45.2537774,260.6715672,5.65E-06,src/main/resources/valipop/results/batch54-fs/20180706-160012:248,0,0,0.35,0.2,TRUE,147,4175.010456,NONE,5,329.65845
20180706-155716:767,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,530194,15625,TRUE,58439,1y,10y,111041,222696,222696,1/1/1855,01/01/2015,46.03549687,427.503801,6.22E-06,src/main/resources/valipop/results/batch54-fs/20180706-155716:767,0,0,0.05,0,TRUE,147,4373.342,NONE,8,356.9145293
20180706-155740:993,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595355,15625,TRUE,58439,1y,10y,124646,250084,250084,1/1/1855,01/01/2015,50.15659335,444.1694909,6.52E-06,src/main/resources/valipop/results/batch54-fs/20180706-155740:993,0,0,0.25,0,TRUE,147,4342.863728,NONE,4,338.1764697
20180706-160916:083,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,638653,15625,TRUE,58439,1y,10y,133613,267993,267993,1/1/1855,01/01/2015,50.26727797,237.7183999,2.49E-06,src/main/resources/valipop/results/batch54-fs/20180706-160916:083,0,0,0.25,0.1,TRUE,147,5627.2352,NONE,17,362.6419256
20180706-160939:378,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,641798,15625,TRUE,58439,1y,10y,134208,269486,269486,1/1/1855,01/01/2015,48.01719276,267.7069822,1.84E-06,src/main/resources/valipop/results/batch54-fs/20180706-160939:378,0,0,0.25,0.05,TRUE,147,5551.186304,NONE,76,350.6361437
