Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180705-134801:927,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,528262,15625,TRUE,58439,1y,10y,110651,221809,221809,1/1/1855,01/01/2015,46.10752045,385.6951097,6.61E-06,src/main/resources/valipop/results/batch54-fs/20180705-134801:927,0,0,0.4,0,TRUE,147,4294.642272,NONE,0,323.1518306
20180705-134807:612,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593022,15625,TRUE,58439,1y,10y,124064,249122,249122,1/1/1855,01/01/2015,45.04082544,381.9792236,5.55E-06,src/main/resources/valipop/results/batch54-fs/20180705-134807:612,0,0,0.4,0,TRUE,147,4724.717056,NONE,6,338.4437578
20180705-135901:809,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592411,15625,TRUE,58439,1y,10y,124075,248806,248806,1/1/1855,01/01/2015,44.22687234,231.0115484,2.37E-06,src/main/resources/valipop/results/batch54-fs/20180705-135901:809,0,0,0.4,0.1,TRUE,147,5331.222656,NONE,6,328.1287939
20180705-135827:912,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594327,15625,TRUE,58439,1y,10y,124315,249481,249481,1/1/1855,01/01/2015,46.04889611,266.5327239,2.42E-06,src/main/resources/valipop/results/batch54-fs/20180705-135827:912,0,0,0.4,0.1,TRUE,147,4629.942288,NONE,41,330.180076
20180705-135845:136,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597135,15625,TRUE,58439,1y,10y,124940,251053,251053,1/1/1855,01/01/2015,48.16189132,262.7580312,2.05E-06,src/main/resources/valipop/results/batch54-fs/20180705-135845:136,0,0,0.4,0.1,TRUE,147,5602.6032,NONE,2,328.8615814
20180705-135923:539,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,639335,15625,TRUE,58439,1y,10y,133779,268279,268279,1/1/1855,01/01/2015,49.73128096,237.2695779,1.66E-06,src/main/resources/valipop/results/batch54-fs/20180705-135923:539,0,0,0.4,0.1,TRUE,147,5399.783936,NONE,80,322.0322424
20180705-135922:779,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593661,15625,TRUE,58439,1y,10y,124205,249010,249010,1/1/1855,01/01/2015,44.90481218,248.716601,2.85E-06,src/main/resources/valipop/results/batch54-fs/20180705-135922:779,0,0,0.4,0.1,TRUE,147,4645.790408,NONE,38,338.9912903
20180705-135923:776,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,633546,15625,TRUE,58439,1y,10y,132473,265961,265961,1/1/1855,01/01/2015,51.22678998,255.419951,1.86E-06,src/main/resources/valipop/results/batch54-fs/20180705-135923:776,0,0,0.4,0.1,TRUE,147,5636.75868,NONE,8,333.692621
20180705-135947:601,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595319,15625,TRUE,58439,1y,10y,124647,249849,249849,1/1/1855,01/01/2015,49.66442847,238.2797412,3.44E-06,src/main/resources/valipop/results/batch54-fs/20180705-135947:601,0,0,0.4,0.1,TRUE,147,5417.333352,NONE,4,333.7093141
20180705-135959:089,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596225,15625,TRUE,58439,1y,10y,124847,250405,250405,1/1/1855,01/01/2015,45.41617714,246.0448248,1.92E-06,src/main/resources/valipop/results/batch54-fs/20180705-135959:089,0,0,0.4,0.1,TRUE,147,4345.852352,NONE,39,335.1923054
