Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180703-211010:659,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188850,31250,TRUE,58439,1y,10y,248839,499538,499538,1/1/1855,01/01/2015,71.98109972,250.3573144,1.88E-06,src/main/resources/valipop/results/batch52-fs/20180703-211010:659,0,0,1,0.3,TRUE,147,10981.59006,NONE,27,323.261166
20180703-211314:185,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1321192,31250,TRUE,58439,1y,10y,276295,553720,553720,1/1/1855,01/01/2015,79.26462016,275.6369229,1.94E-06,src/main/resources/valipop/results/batch52-fs/20180703-211314:185,0,0,1,0.3,TRUE,147,9355.925304,NONE,23,333.1742209
20180703-211652:938,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1048221,31250,TRUE,58439,1y,10y,219272,439920,439920,1/1/1855,01/01/2015,60.80185191,230.0198388,2.27E-06,src/main/resources/valipop/results/batch52-fs/20180703-211652:938,0,0,1,1,TRUE,147,10852.64611,NONE,11,313.8824516
20180703-211849:040,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1331597,31250,TRUE,58439,1y,10y,278533,558867,558867,1/1/1855,01/01/2015,79.00618267,263.3808376,1.89E-06,src/main/resources/valipop/results/batch52-fs/20180703-211849:040,0,0,1,1,TRUE,147,9247.27692,NONE,16,333.5742675
20180703-212059:155,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191845,31250,TRUE,58439,1y,10y,249590,500315,500315,1/1/1855,01/01/2015,81.00524431,246.2451442,2.22E-06,src/main/resources/valipop/results/batch52-fs/20180703-212059:155,0,0,1,1,TRUE,147,12958.00666,NONE,15,327.0705195
20180703-212444:875,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1197209,31250,TRUE,58439,1y,10y,250547,502783,502783,1/1/1855,01/01/2015,72.98229679,248.0225957,2.20E-06,src/main/resources/valipop/results/batch52-fs/20180703-212444:875,0,0,1,1,TRUE,147,11919.1215,NONE,18,329.6159684
20180703-212659:902,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186030,31250,TRUE,58439,1y,10y,247917,497527,497527,1/1/1855,01/01/2015,68.02327442,238.2273379,3.04E-06,src/main/resources/valipop/results/batch52-fs/20180703-212659:902,0,0,1,1,TRUE,147,10925.76767,NONE,22,322.2373999
20180703-213007:592,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1319569,31250,TRUE,58439,1y,10y,276168,553768,553768,1/1/1855,01/01/2015,77.49519898,258.3376648,2.52E-06,src/main/resources/valipop/results/batch52-fs/20180703-213007:592,0,0,1,1,TRUE,147,11877.14086,NONE,95,339.5379161
20180703-213156:446,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1182425,31250,TRUE,58439,1y,10y,246998,495943,495943,1/1/1855,01/01/2015,69.95834638,255.8503003,1.97E-06,src/main/resources/valipop/results/batch52-fs/20180703-213156:446,0,0,1,1,TRUE,147,9134.667072,NONE,37,319.4405075
20180703-213537:872,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194984,31250,TRUE,58439,1y,10y,250201,501582,501582,1/1/1855,01/01/2015,73.45619751,251.9185256,2.97E-06,src/main/resources/valipop/results/batch52-fs/20180703-213537:872,0,0,1,1,TRUE,147,13260.66797,NONE,69,331.1261411
20180703-213730:696,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189599,31250,TRUE,58439,1y,10y,248731,499651,499651,1/1/1855,01/01/2015,68.72382966,255.2433939,2.81E-06,src/main/resources/valipop/results/batch52-fs/20180703-213730:696,0,0,1,1,TRUE,147,13023.1969,NONE,16,331.2744178
20180703-214125:599,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1220288,31250,TRUE,58439,1y,10y,255414,511902,511902,1/1/1855,01/01/2015,72.83737618,249.2714418,3.14E-06,src/main/resources/valipop/results/batch52-fs/20180703-214125:599,0,0,1,1,TRUE,147,13088.7059,NONE,95,321.2675424
20180703-214244:017,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188395,31250,TRUE,58439,1y,10y,248515,498642,498642,1/1/1855,01/01/2015,70.52895496,250.464244,2.59E-06,src/main/resources/valipop/results/batch52-fs/20180703-214244:017,0,0,1,1,TRUE,147,10570.13225,NONE,16,324.9731549
20180703-214636:945,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187034,31250,TRUE,58439,1y,10y,248506,498074,498074,1/1/1855,01/01/2015,72.43201826,255.9549821,3.35E-06,src/main/resources/valipop/results/batch52-fs/20180703-214636:945,0,0,1,1,TRUE,147,11800.05966,NONE,22,325.3920725
20180703-214828:395,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1255817,31250,TRUE,58439,1y,10y,262871,526880,526880,1/1/1855,01/01/2015,70.93669302,433.5689862,2.83E-06,src/main/resources/valipop/results/batch52-fs/20180703-214828:395,0,0,1,0,TRUE,147,11759.60738,NONE,1,332.9158413
20180703-215211:638,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186733,31250,TRUE,58439,1y,10y,248540,498202,498202,1/1/1855,01/01/2015,70.87467159,426.8706658,2.53E-06,src/main/resources/valipop/results/batch52-fs/20180703-215211:638,0,0,1,0,TRUE,147,10572.49141,NONE,64,319.5709157
20180703-215332:495,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1156370,31250,TRUE,58439,1y,10y,242254,485436,485436,1/1/1855,01/01/2015,68.55269574,453.5549719,2.63E-06,src/main/resources/valipop/results/batch52-fs/20180703-215332:495,0,0,1,0,TRUE,147,12857.22468,NONE,7,336.0921943
20180703-215733:018,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194528,31250,TRUE,58439,1y,10y,249969,502029,502029,1/1/1855,01/01/2015,72.47375209,426.2874511,2.78E-06,src/main/resources/valipop/results/batch52-fs/20180703-215733:018,0,0,1,0,TRUE,147,11844.21192,NONE,48,322.0504942
20180703-220228:429,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191750,31250,TRUE,58439,1y,10y,249326,499696,499696,1/1/1855,01/01/2015,68.15196628,426.5079635,2.60E-06,src/main/resources/valipop/results/batch52-fs/20180703-220228:429,0,0,1,0,TRUE,147,12372.51924,NONE,28,327.7688517
20180703-220551:379,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189336,31250,TRUE,58439,1y,10y,249178,498638,498638,1/1/1855,01/01/2015,70.33694696,428.9089739,3.21E-06,src/main/resources/valipop/results/batch52-fs/20180703-220551:379,0,0,1,0,TRUE,147,10917.46444,NONE,2,318.5236548
20180703-220753:138,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1320851,31250,TRUE,58439,1y,10y,276557,554068,554068,1/1/1855,01/01/2015,81.91060121,453.7738282,2.41E-06,src/main/resources/valipop/results/batch52-fs/20180703-220753:138,0,0,1,0,TRUE,147,11460.66064,NONE,43,331.4133872
20180703-221116:316,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191294,31250,TRUE,58439,1y,10y,249628,500548,500548,1/1/1855,01/01/2015,72.71600737,449.9899262,6.15E-06,src/main/resources/valipop/results/batch52-fs/20180703-221116:316,0,0,1,0,TRUE,147,13205.36429,NONE,1,327.5976744
20180703-221613:211,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187971,31250,TRUE,58439,1y,10y,248564,498386,498386,1/1/1855,01/01/2015,68.30761531,426.733395,3.33E-06,src/main/resources/valipop/results/batch52-fs/20180703-221613:211,0,0,1,0,TRUE,147,9536.273832,NONE,0,322.5290967
20180703-221931:493,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194737,31250,TRUE,58439,1y,10y,250014,501242,501242,1/1/1855,01/01/2015,71.30416141,516.1485252,7.89E-06,src/main/resources/valipop/results/batch52-fs/20180703-221931:493,0,0,1,0,TRUE,147,13113.41014,NONE,21,333.6033557
20180703-222223:300,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1300533,31250,TRUE,58439,1y,10y,272317,545778,545778,1/1/1855,01/01/2015,76.32719886,450.1379139,1.13E-05,src/main/resources/valipop/results/batch52-fs/20180703-222223:300,0,0,1,0,TRUE,147,13199.33898,NONE,67,328.6726285
20180703-222529:289,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1198558,31250,TRUE,58439,1y,10y,251039,503547,503547,1/1/1855,01/01/2015,82.52528083,458.2890342,2.66E-06,src/main/resources/valipop/results/batch52-fs/20180703-222529:289,0,0,1,0,TRUE,147,11809.8861,NONE,3,343.39079
20180703-222953:135,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1063085,31250,TRUE,58439,1y,10y,229540,436919,436919,1/1/1855,01/01/2015,72.26648856,234.9382088,2.67E-06,src/main/resources/valipop/results/batch52-fs/20180703-222953:135,0,0,0,0.6,TRUE,147,12456.5081,NONE,22,422.3510208
20180703-223455:076,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1196749,31250,TRUE,58439,1y,10y,258249,493547,493547,1/1/1855,01/01/2015,83.51865852,263.7326474,2.44E-06,src/main/resources/valipop/results/batch52-fs/20180703-223455:076,0,0,0,0.6,TRUE,147,10195.44673,NONE,23,455.3189515
20180703-223641:018,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1082700,31250,TRUE,58439,1y,10y,232925,447246,447246,1/1/1855,01/01/2015,74.95738082,252.9304557,2.87E-06,src/main/resources/valipop/results/batch52-fs/20180703-223641:018,0,0,0,0.6,TRUE,147,10784.56522,NONE,23,413.7486757
20180703-224016:367,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1069802,31250,TRUE,58439,1y,10y,231794,440253,440253,1/1/1855,01/01/2015,89.52907216,254.1082225,2.73E-06,src/main/resources/valipop/results/batch52-fs/20180703-224016:367,0,0,0,0.6,TRUE,147,13397.52322,NONE,21,441.9290993
20180703-224204:791,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1078677,31250,TRUE,58439,1y,10y,233359,444231,444231,1/1/1855,01/01/2015,73.60477091,235.279486,3.08E-06,src/main/resources/valipop/results/batch52-fs/20180703-224204:791,0,0,0,0.6,TRUE,147,12635.47264,NONE,23,433.3116491
20180703-224820:272,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1077847,31250,TRUE,58439,1y,10y,232538,444795,444795,1/1/1855,01/01/2015,80.73164228,252.5418173,2.56E-06,src/main/resources/valipop/results/batch52-fs/20180703-224820:272,0,0,0,0.6,TRUE,147,13274.36574,NONE,22,435.6086759
20180703-224905:016,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1206274,31250,TRUE,58439,1y,10y,262174,493940,493940,1/1/1855,01/01/2015,82.26132224,259.3168704,2.71E-06,src/main/resources/valipop/results/batch52-fs/20180703-224905:016,0,0,0,0.6,TRUE,147,12534.0873,NONE,24,444.5024112
20180703-225325:850,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1082836,31250,TRUE,58439,1y,10y,234819,445228,445228,1/1/1855,01/01/2015,78.40641984,255.2822606,2.68E-06,src/main/resources/valipop/results/batch52-fs/20180703-225325:850,0,0,0,0.6,TRUE,147,12252.07627,NONE,24,446.6436276
20180703-225429:519,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1076207,31250,TRUE,58439,1y,10y,232760,444153,444153,1/1/1855,01/01/2015,72.92824453,241.7694832,2.86E-06,src/main/resources/valipop/results/batch52-fs/20180703-225429:519,0,0,0,0.6,TRUE,147,9519.897512,NONE,22,451.7318389
20180703-230111:964,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1065176,31250,TRUE,58439,1y,10y,230008,438861,438861,1/1/1855,01/01/2015,74.37474884,245.4545234,2.61E-06,src/main/resources/valipop/results/batch52-fs/20180703-230111:964,0,0,0,0.6,TRUE,147,11790.57125,NONE,22,426.9161655
