Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180709-140501:326,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595421,15625,TRUE,58439,1y,10y,124695,249705,249705,1/1/1855,01/01/2015,42.32995017,348.6181042,2.14E-06,src/main/resources/valipop/results/batch54-fs/20180709-140501:326,0,0,0.75,0,TRUE,147,5511.541256,NONE,6,296.6049426
20180709-140525:676,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594317,15625,TRUE,58439,1y,10y,124388,249649,249649,1/1/1855,01/01/2015,48.11879184,356.6336172,2.50E-06,src/main/resources/valipop/results/batch54-fs/20180709-140525:676,0,0,0.75,0,TRUE,147,5407.35916,NONE,68,318.1772994
20180709-141047:500,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592871,15625,TRUE,58439,1y,10y,124137,249115,249115,1/1/1855,01/01/2015,40.62110577,255.0732227,2.64E-06,src/main/resources/valipop/results/batch54-fs/20180709-141047:500,0,0,0.75,0.1,TRUE,147,5493.594528,NONE,12,306.9250097
20180709-141155:400,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,662848,15625,TRUE,58439,1y,10y,138881,278116,278116,1/1/1855,01/01/2015,44.22178282,214.7364084,2.08E-06,src/main/resources/valipop/results/batch54-fs/20180709-141155:400,0,0,0.75,0.1,TRUE,147,5512.643008,NONE,37,283.9623485
20180709-141106:584,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,653702,15625,TRUE,58439,1y,10y,136798,274422,274422,1/1/1855,01/01/2015,45.46829333,271.6138938,1.50E-06,src/main/resources/valipop/results/batch54-fs/20180709-141106:584,0,0,0.75,0.1,TRUE,147,5518.644368,NONE,10,300.0455383
20180709-141129:125,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,636769,15625,TRUE,58439,1y,10y,133444,267210,267210,1/1/1855,01/01/2015,52.80719761,217.7537894,2.40E-06,src/main/resources/valipop/results/batch54-fs/20180709-141129:125,0,0,0.75,0.1,TRUE,147,5561.64516,NONE,7,325.1807264
20180709-141222:207,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592267,15625,TRUE,58439,1y,10y,123997,248314,248314,1/1/1855,01/01/2015,39.8996061,219.2990395,2.74E-06,src/main/resources/valipop/results/batch54-fs/20180709-141222:207,0,0,0.75,0.1,TRUE,147,5341.163464,NONE,26,303.7700518
20180709-141311:212,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593338,15625,TRUE,58439,1y,10y,124191,248938,248938,1/1/1855,01/01/2015,43.00758578,226.442889,1.99E-06,src/main/resources/valipop/results/batch54-fs/20180709-141311:212,0,0,0.75,0.1,TRUE,147,5481.260416,NONE,34,307.3171412
20180709-141326:621,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594051,15625,TRUE,58439,1y,10y,124280,249476,249476,1/1/1855,01/01/2015,39.778138,220.1248877,2.72E-06,src/main/resources/valipop/results/batch54-fs/20180709-141326:621,0,0,0.75,0.1,TRUE,147,5421.72052,NONE,2,308.3852129
20180709-141340:845,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593461,15625,TRUE,58439,1y,10y,124195,249064,249064,1/1/1855,01/01/2015,42.60088384,225.3665415,2.33E-06,src/main/resources/valipop/results/batch54-fs/20180709-141340:845,0,0,0.75,0.1,TRUE,147,5477.835312,NONE,10,298.3673339
